Scenario - FingerMapping_SBS_T3_12.8mins_1A_TR4s
Logfile written - 07/06/2020 11:42:28

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

20200706	1	Picture	Instructie	500	0	1	1310066	2	0	next	other	0
20200706	15	Pulse	44	5412764	55416	1
20200706	15	Pulse	44	5428734	71386	1
20200706	15	Pulse	44	5451253	93905	1
20200706	15	Pulse	44	5467223	109875	1
20200706	15	Pulse	44	5489742	132394	1
20200706	15	Pulse	44	5505712	148364	1
20200706	15	Pulse	44	5528231	170883	1
20200706	15	Pulse	44	5544201	186853	1
20200706	15	Pulse	44	5566721	209373	1
20200706	15	Pulse	44	5582690	225342	1
20200706	15	Pulse	44	5605209	247861	1
20200706	15	Pulse	44	5621179	263831	1
20200706	15	Pulse	44	5643689	286341	1
20200706	15	Pulse	44	5659668	302320	1
20200706	16	Picture	Baseline	5662441	0	2	315924	3	0	315820	other	0
20200706	16	Pulse	44	5682178	19737	1
20200706	16	Pulse	44	5698157	35716	1
20200706	16	Pulse	44	5720667	58226	1
20200706	16	Pulse	44	5736646	74205	1
20200706	16	Pulse	44	5759156	96715	1
20200706	16	Pulse	44	5775126	112685	1
20200706	16	Pulse	44	5797645	135204	1
20200706	16	Pulse	44	5813615	151174	1
20200706	16	Pulse	44	5836134	173693	1
20200706	16	Pulse	44	5852104	189663	1
20200706	16	Pulse	44	5874623	212182	1
20200706	16	Pulse	44	5890593	228152	1
20200706	16	Pulse	44	5913113	250672	1
20200706	16	Pulse	44	5929082	266641	1
20200706	16	Pulse	44	5951601	289160	1
20200706	16	Pulse	44	5967571	305130	1
20200706	17	Sound	R D2 tip	5979027	0	1			0		other	0
20200706	17	Pulse	44	5990091	11064	1
20200706	17	Pulse	44	6006060	27033	1
20200706	17	Pulse	44	6028580	49553	1
20200706	17	Pulse	44	6044549	65522	1
20200706	17	Pulse	44	6067069	88042	1
20200706	17	Pulse	44	6083038	104011	1
20200706	17	Pulse	44	6105558	126531	1
20200706	17	Pulse	44	6121528	142501	1
20200706	17	Pulse	44	6144037	165010	1
20200706	17	Pulse	44	6160017	180990	1
20200706	17	Pulse	44	6182526	203499	1
20200706	17	Pulse	44	6198506	219479	1
20200706	17	Pulse	44	6221015	241988	1
20200706	17	Pulse	44	6236995	257968	1
20200706	17	Pulse	44	6259505	280478	1
20200706	17	Pulse	44	6275474	296447	1
20200706	18	Picture	Baseline	6284114	0	1	315924	2	0	315820	other	0
20200706	18	Pulse	44	6297994	13880	1
20200706	18	Pulse	44	6313963	29849	1
20200706	18	Pulse	44	6336483	52369	1
20200706	18	Pulse	44	6352452	68338	1
20200706	18	Pulse	44	6374972	90858	1
20200706	18	Pulse	44	6390941	106827	1
20200706	18	Pulse	44	6413461	129347	1
20200706	18	Pulse	44	6429430	145316	1
20200706	18	Pulse	44	6451950	167836	1
20200706	18	Pulse	44	6467919	183805	1
20200706	18	Pulse	44	6490439	206325	1
20200706	18	Pulse	44	6506408	222294	1
20200706	18	Pulse	44	6528928	244814	1
20200706	18	Pulse	44	6544898	260784	1
20200706	18	Pulse	44	6567417	283303	1
20200706	18	Pulse	44	6583387	299273	1
20200706	19	Sound	R D4 tip	6600707	0	1			0		other	0
20200706	19	Pulse	44	6605907	5200	1
20200706	19	Pulse	44	6621876	21169	1
20200706	19	Pulse	44	6644395	43688	1
20200706	19	Pulse	44	6660365	59658	1
20200706	19	Pulse	44	6682875	82168	1
20200706	19	Pulse	44	6698854	98147	1
20200706	19	Pulse	44	6721364	120657	1
20200706	19	Pulse	44	6737343	136636	1
20200706	19	Pulse	44	6759853	159146	1
20200706	19	Pulse	44	6775822	175115	1
20200706	19	Pulse	44	6798342	197635	1
20200706	19	Pulse	44	6814311	213604	1
20200706	19	Pulse	44	6836831	236124	1
20200706	19	Pulse	44	6852801	252094	1
20200706	19	Pulse	44	6875320	274613	1
20200706	19	Pulse	44	6891290	290583	1
20200706	20	Picture	Baseline	6905787	0	1	315924	2	0	315820	other	0
20200706	20	Pulse	44	6913809	8022	1
20200706	20	Pulse	44	6929779	23992	1
20200706	20	Pulse	44	6952298	46511	1
20200706	20	Pulse	44	6968268	62481	1
20200706	20	Pulse	44	6990787	85000	1
20200706	20	Pulse	44	7006757	100970	1
20200706	20	Pulse	44	7029276	123489	1
20200706	20	Pulse	44	7045246	139459	1
20200706	20	Pulse	44	7067766	161979	1
20200706	20	Pulse	44	7083735	177948	1
20200706	20	Pulse	44	7106255	200468	1
20200706	20	Pulse	44	7122224	216437	1
20200706	20	Pulse	44	7144734	238947	1
20200706	20	Pulse	44	7160714	254927	1
20200706	20	Pulse	44	7183223	277436	1
20200706	20	Pulse	44	7199203	293416	1
20200706	20	Pulse	44	7221712	315925	1
20200706	21	Sound	R D2 tip	7222402	0	1			0		other	0
20200706	21	Pulse	44	7237692	15290	1
20200706	21	Pulse	44	7260201	37799	1
20200706	21	Pulse	44	7276171	53769	1
20200706	21	Pulse	44	7298690	76288	1
20200706	21	Pulse	44	7314660	92258	1
20200706	21	Pulse	44	7337179	114777	1
20200706	21	Pulse	44	7353149	130747	1
20200706	21	Pulse	44	7375669	153267	1
20200706	21	Pulse	44	7391638	169236	1
20200706	21	Pulse	44	7414158	191756	1
20200706	21	Pulse	44	7430127	207725	1
20200706	21	Pulse	44	7452647	230245	1
20200706	21	Pulse	44	7468616	246214	1
20200706	21	Pulse	44	7491136	268734	1
20200706	21	Pulse	44	7507105	284703	1
20200706	22	Picture	Baseline	7527459	0	2	315924	3	0	315820	other	0
20200706	22	Pulse	44	7529625	2166	1
20200706	22	Pulse	44	7545594	18135	1
20200706	22	Pulse	44	7568114	40655	1
20200706	22	Pulse	44	7584083	56624	1
20200706	22	Pulse	44	7606603	79144	1
20200706	22	Pulse	44	7622573	95114	1
20200706	22	Pulse	44	7645082	117623	1
20200706	22	Pulse	44	7661062	133603	1
20200706	22	Pulse	44	7683571	156112	1
20200706	22	Pulse	44	7699551	172092	1
20200706	22	Pulse	44	7722060	194601	1
20200706	22	Pulse	44	7738040	210581	1
20200706	22	Pulse	44	7760550	233091	1
20200706	22	Pulse	44	7776519	249060	1
20200706	22	Pulse	44	7799039	271580	1
20200706	22	Pulse	44	7815008	287549	1
20200706	22	Pulse	44	7837528	310069	1
20200706	23	Sound	R D4 tip	7844085	0	1			0		other	0
20200706	23	Pulse	44	7853497	9412	1
20200706	23	Pulse	44	7876017	31932	1
20200706	23	Pulse	44	7891986	47901	1
20200706	23	Pulse	44	7914506	70421	1
20200706	23	Pulse	44	7930476	86391	1
20200706	23	Pulse	44	7952995	108910	1
20200706	23	Pulse	44	7968965	124880	1
20200706	23	Pulse	44	7991484	147399	1
20200706	23	Pulse	44	8007454	163369	1
20200706	23	Pulse	44	8029973	185888	1
20200706	23	Pulse	44	8045943	201858	1
20200706	23	Pulse	44	8068463	224378	1
20200706	23	Pulse	44	8084432	240347	1
20200706	23	Pulse	44	8106952	262867	1
20200706	23	Pulse	44	8122921	278836	1
20200706	23	Pulse	44	8145431	301346	1
20200706	24	Picture	Baseline	8149132	0	1	315924	2	0	315820	other	0
20200706	24	Pulse	44	8161410	12278	1
20200706	24	Pulse	44	8183920	34788	1
20200706	24	Pulse	44	8199899	50767	1
20200706	24	Pulse	44	8222409	73277	1
20200706	24	Pulse	44	8238388	89256	1
20200706	24	Pulse	44	8260898	111766	1
20200706	24	Pulse	44	8276868	127736	1
20200706	24	Pulse	44	8299387	150255	1
20200706	24	Pulse	44	8315356	166224	1
20200706	24	Pulse	44	8337876	188744	1
20200706	24	Pulse	44	8353845	204713	1
20200706	24	Pulse	44	8376365	227233	1
20200706	24	Pulse	44	8392335	243203	1
20200706	24	Pulse	44	8414854	265722	1
20200706	24	Pulse	44	8430824	281692	1
20200706	24	Pulse	44	8453344	304212	1
20200706	25	Sound	R D3 tip	8465672	0	1			0		other	0
20200706	25	Pulse	44	8469313	3641	1
20200706	25	Pulse	44	8491833	26161	1
20200706	25	Pulse	44	8507802	42130	1
20200706	25	Pulse	44	8530322	64650	1
20200706	25	Pulse	44	8546291	80619	1
20200706	25	Pulse	44	8568811	103139	1
20200706	25	Pulse	44	8584780	119108	1
20200706	25	Pulse	44	8607300	141628	1
