0.2875 	WARNING 	Movie2 stim could not be imported and won't be available
1667.6336 	DATA 	Keypress: t
1669.8833 	DATA 	Keypress: t
1672.1834 	DATA 	Keypress: t
1672.8936 	DATA 	Mouse: wheel shift=(0,1), pos=(528,278)
1673.8560 	DATA 	Mouse: Right button down, pos=(524,277)
1674.2996 	DATA 	Mouse: Right button up, pos=(524,277)
1674.4332 	DATA 	Keypress: t
1676.6976 	DATA 	Keypress: t
1678.9831 	DATA 	Keypress: t
1681.2416 	DATA 	Keypress: t
1683.5329 	DATA 	Keypress: t
1685.7853 	DATA 	Keypress: t
1688.0829 	DATA 	Keypress: t
1690.3326 	DATA 	Keypress: t
1692.6327 	DATA 	Keypress: t
1694.8824 	DATA 	Keypress: t
1697.1450 	DATA 	Keypress: t
1699.4323 	DATA 	Keypress: t
1701.6888 	DATA 	Keypress: t
1703.9823 	DATA 	Keypress: t
1706.2325 	DATA 	Keypress: t
1708.5321 	DATA 	Keypress: t
1710.7819 	DATA 	Keypress: t
1713.0820 	DATA 	Keypress: t
1715.3318 	DATA 	Keypress: t
1717.5932 	DATA 	Keypress: t
1719.8816 	DATA 	Keypress: t
1722.1370 	DATA 	Keypress: t
1724.4316 	DATA 	Keypress: t
1726.6813 	DATA 	Keypress: t
1728.9813 	DATA 	Keypress: t
1731.2312 	DATA 	Keypress: t
1733.4967 	DATA 	Keypress: t
1735.7809 	DATA 	Keypress: t
1738.0405 	DATA 	Keypress: t
1740.3309 	DATA 	Keypress: t
1742.5843 	DATA 	Keypress: t
1744.8808 	DATA 	Keypress: t
1747.1306 	DATA 	Keypress: t
1749.4306 	DATA 	Keypress: t
1751.6805 	DATA 	Keypress: t
1753.9439 	DATA 	Keypress: t
1756.2303 	DATA 	Keypress: t
1758.4878 	DATA 	Keypress: t
1760.7802 	DATA 	Keypress: t
1763.0316 	DATA 	Keypress: t
1765.3301 	DATA 	Keypress: t
1767.5799 	DATA 	Keypress: t
1769.8800 	DATA 	Keypress: t
1772.1297 	DATA 	Keypress: t
1774.3911 	DATA 	Keypress: t
1776.6796 	DATA 	Keypress: t
1778.9351 	DATA 	Keypress: t
1781.2296 	DATA 	Keypress: t
1783.4793 	DATA 	Keypress: t
1785.7793 	DATA 	Keypress: t
1788.0292 	DATA 	Keypress: t
1790.3292 	DATA 	Keypress: t
1792.5790 	DATA 	Keypress: t
1794.8394 	DATA 	Keypress: t
1797.1288 	DATA 	Keypress: t
1799.3834 	DATA 	Keypress: t
1801.6787 	DATA 	Keypress: t
1803.9286 	DATA 	Keypress: t
1806.2287 	DATA 	Keypress: t
1808.4784 	DATA 	Keypress: t
1810.7430 	DATA 	Keypress: t
1813.0283 	DATA 	Keypress: t
1815.2866 	DATA 	Keypress: t
1817.5782 	DATA 	Keypress: t
1819.8306 	DATA 	Keypress: t
1822.1281 	DATA 	Keypress: t
1824.3778 	DATA 	Keypress: t
1826.6779 	DATA 	Keypress: t
1828.9278 	DATA 	Keypress: t
1831.1903 	DATA 	Keypress: t
1833.4775 	DATA 	Keypress: t
1835.7341 	DATA 	Keypress: t
1838.0275 	DATA 	Keypress: t
1840.2779 	DATA 	Keypress: t
1842.5773 	DATA 	Keypress: t
1844.8271 	DATA 	Keypress: t
1847.1272 	DATA 	Keypress: t
1849.3770 	DATA 	Keypress: t
1851.6375 	DATA 	Keypress: t
1853.9270 	DATA 	Keypress: t
1856.1814 	DATA 	Keypress: t
1858.4768 	DATA 	Keypress: t
1860.7266 	DATA 	Keypress: t
1863.0267 	DATA 	Keypress: t
1865.2764 	DATA 	Keypress: t
1867.5420 	DATA 	Keypress: t
1869.8262 	DATA 	Keypress: t
1872.0859 	DATA 	Keypress: t
1874.3761 	DATA 	Keypress: t
1876.6296 	DATA 	Keypress: t
1878.9259 	DATA 	Keypress: t
1881.1758 	DATA 	Keypress: t
1883.4760 	DATA 	Keypress: t
1885.7257 	DATA 	Keypress: t
1887.9892 	DATA 	Keypress: t
1890.2755 	DATA 	Keypress: t
1892.5331 	DATA 	Keypress: t
1894.8255 	DATA 	Keypress: t
1897.0769 	DATA 	Keypress: t
1899.3753 	DATA 	Keypress: t
1901.6251 	DATA 	Keypress: t
1903.9251 	DATA 	Keypress: t
1906.1750 	DATA 	Keypress: t
1908.4365 	DATA 	Keypress: t
1910.7249 	DATA 	Keypress: t
1912.9803 	DATA 	Keypress: t
1915.2748 	DATA 	Keypress: t
1917.5246 	DATA 	Keypress: t
1919.8246 	DATA 	Keypress: t
1922.0744 	DATA 	Keypress: t
1924.3400 	DATA 	Keypress: t
1926.6242 	DATA 	Keypress: t
1928.8836 	DATA 	Keypress: t
1931.1740 	DATA 	Keypress: t
1933.4276 	DATA 	Keypress: t
1935.7241 	DATA 	Keypress: t
1937.9738 	DATA 	Keypress: t
1940.2738 	DATA 	Keypress: t
1942.5237 	DATA 	Keypress: t
1944.7872 	DATA 	Keypress: t
1947.0735 	DATA 	Keypress: t
1949.3320 	DATA 	Keypress: t
1951.6234 	DATA 	Keypress: t
1953.8759 	DATA 	Keypress: t
1956.1732 	DATA 	Keypress: t
1958.4231 	DATA 	Keypress: t
1960.7231 	DATA 	Keypress: t
1962.9730 	DATA 	Keypress: t
1965.2354 	DATA 	Keypress: t
1967.5228 	DATA 	Keypress: t
1969.7793 	DATA 	Keypress: t
1972.0728 	DATA 	Keypress: t
1974.3232 	DATA 	Keypress: t
1976.6226 	DATA 	Keypress: t
1978.8724 	DATA 	Keypress: t
1981.1723 	DATA 	Keypress: t
1983.4221 	DATA 	Keypress: t
1985.6827 	DATA 	Keypress: t
1987.9721 	DATA 	Keypress: t
1990.2266 	DATA 	Keypress: t
1992.5220 	DATA 	Keypress: t
1994.7719 	DATA 	Keypress: t
1997.0718 	DATA 	Keypress: t
1999.3217 	DATA 	Keypress: t
2001.5861 	DATA 	Keypress: t
2003.8715 	DATA 	Keypress: t
2006.1299 	DATA 	Keypress: t
2008.4214 	DATA 	Keypress: t
2010.6739 	DATA 	Keypress: t
2012.9712 	DATA 	Keypress: t
2015.2211 	DATA 	Keypress: t
2017.5211 	DATA 	Keypress: t
2019.7710 	DATA 	Keypress: t
2022.0335 	DATA 	Keypress: t
2024.3208 	DATA 	Keypress: t
2026.5783 	DATA 	Keypress: t
2028.8707 	DATA 	Keypress: t
2031.1221 	DATA 	Keypress: t
2033.4205 	DATA 	Keypress: t
2035.6704 	DATA 	Keypress: t
2037.9704 	DATA 	Keypress: t
2040.2203 	DATA 	Keypress: t
2042.4817 	DATA 	Keypress: t
2044.7701 	DATA 	Keypress: t
2047.0256 	DATA 	Keypress: t
2049.3199 	DATA 	Keypress: t
2107.9679 	DATA 	Keypress: q
2108.3265 	DATA 	Keypress: t
