0.3411 	WARNING 	Movie2 stim could not be imported and won't be available
761.1084 	DATA 	Keypress: t
763.3804 	DATA 	Keypress: t
765.6524 	DATA 	Keypress: t
767.9243 	DATA 	Keypress: t
770.1963 	DATA 	Keypress: t
772.4682 	DATA 	Keypress: t
774.7411 	DATA 	Keypress: t
777.0130 	DATA 	Keypress: t
779.2850 	DATA 	Keypress: t
781.5569 	DATA 	Keypress: t
783.8290 	DATA 	Keypress: t
786.1009 	DATA 	Keypress: t
788.3728 	DATA 	Keypress: t
790.6447 	DATA 	Keypress: t
792.9166 	DATA 	Keypress: t
795.1885 	DATA 	Keypress: t
797.4605 	DATA 	Keypress: t
799.7326 	DATA 	Keypress: t
802.0044 	DATA 	Keypress: t
804.2763 	DATA 	Keypress: t
806.5483 	DATA 	Keypress: t
808.8202 	DATA 	Keypress: t
811.0920 	DATA 	Keypress: t
813.3641 	DATA 	Keypress: t
815.6360 	DATA 	Keypress: t
817.9081 	DATA 	Keypress: t
820.1799 	DATA 	Keypress: t
822.4518 	DATA 	Keypress: t
824.7238 	DATA 	Keypress: t
826.9957 	DATA 	Keypress: t
829.2676 	DATA 	Keypress: t
831.5396 	DATA 	Keypress: t
833.8115 	DATA 	Keypress: t
836.0835 	DATA 	Keypress: t
838.3555 	DATA 	Keypress: t
840.6274 	DATA 	Keypress: t
842.8993 	DATA 	Keypress: t
845.1712 	DATA 	Keypress: t
847.4432 	DATA 	Keypress: t
849.7151 	DATA 	Keypress: t
851.9870 	DATA 	Keypress: t
854.2599 	DATA 	Keypress: t
856.5319 	DATA 	Keypress: t
858.8037 	DATA 	Keypress: t
861.0758 	DATA 	Keypress: t
863.3478 	DATA 	Keypress: t
865.6197 	DATA 	Keypress: t
867.8915 	DATA 	Keypress: t
870.1635 	DATA 	Keypress: t
872.4355 	DATA 	Keypress: t
874.7075 	DATA 	Keypress: t
876.9794 	DATA 	Keypress: t
879.2513 	DATA 	Keypress: t
881.5233 	DATA 	Keypress: t
883.7951 	DATA 	Keypress: t
886.0672 	DATA 	Keypress: t
888.3391 	DATA 	Keypress: t
890.6111 	DATA 	Keypress: t
892.8830 	DATA 	Keypress: t
895.1549 	DATA 	Keypress: t
897.4268 	DATA 	Keypress: t
899.6987 	DATA 	Keypress: t
901.9707 	DATA 	Keypress: t
